"","acceptedScientificName","lat","lon"
"50829","Senegalia megaladena var. megaladena",-7.7891,111.6167
"50836","Senegalia wrightii (Benth.) Britton & Rose",25.4307,-100.995
"50857","Senegalia hayesii Britton & Rose",23.95056,-102.53278
"50877","Senegalia polyphylla Britton & Rose ex Britton & Killip",10,-74.5
"50885","Senegalia saltioensis Britton & Rose",25.4167,-101
"50899","Senegalia berlandieri Britton & Rose",25.45,-101
"50900","Senegalia berlandieri Britton & Rose",25.4331,-101
"50903","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.24079,-74.19904
"50925","Senegalia megaladena var. megaladena",-7.803333,110.696667
"50927","Senegalia macilenta (Rose) Britton & Rose",19.2431,-103.7306
"50931","Senegalia subangulata Britton & Rose",18.55361,-97.88833
"50946","Senegalia subangulata Britton & Rose",18.461111,-97.38
"50954","Senegalia brevispica (Harms) Seigler & Ebinger",-3.48333,38.53333
"50955","Senegalia brevispica (Harms) Seigler & Ebinger",-3.60893,38.82707
"50957","Senegalia mellifera subsp. detinens (Burch.) Kyal. & Boatwr.",-29.125,23.875
"50959","Senegalia mellifera subsp. detinens (Burch.) Kyal. & Boatwr.",-23,22
"50961","Senegalia interior Britton & Rose",20.676389,-103.33
"50962","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-29.875,30.125
"50977","Senegalia brevispica subsp. dregeana (Benth.) Kyal. & Boatwr.",-25.97,32.58
"50990","Senegalia pennata subsp. kerrii (I.C.Nielsen) Maslin",-6.740556,107.008611
"50998","Senegalia pluricapitata (Steud. ex Benth.) Maslin, Seigler & Ebinger",-7.166667,110.616667
"51005","Senegalia lujae (De Wild.) Kyal. & Boatwr.",-4.316667,26.4
"51016","Senegalia kekapur (I.C.Nielsen) Maslin, Seigler & Ebinger",-6.554722,106.700833
"51026","Senegalia polyacantha (Willd.) Seigler & Ebinger",18.050985,-76.789506
"51029","Senegalia gaumeri Britton & Rose",20.933333,-89.016667
"51037","Senegalia wrightii (Benth.) Britton & Rose",29.317996,-100.41099
"51039","Senegalia riparia Britton & Rose",20.9314,-89.0141
"51050","Senegalia roemeriana Britton & Rose",30.047433,-99.140319
"51055","Senegalia hecatophylla (Steud. ex A.Rich.) Kyal. & Boatwr.",14.96,38.22
"51070","Senegalia senegal Britton",-3.76667,33.08333
"51075","Senegalia macilenta (Rose) Britton & Rose",17.067778,-96.72
"51078","Senegalia riparia Britton & Rose",16.87,-99.89
"51088","Senegalia tenuifolia (L.) Britton & Rose",16.8711,-99.8978
"51091","Senegalia acapulcensis Britton & Rose",16.871111,-99.88
"51100","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-32.65179,27.60311
"51101","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-32.625,27.625
"51102","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-32.875,28.125
"51108","Senegalia chundra (Roxb. ex Rottler) Maslin",20.016667,75.166667
"51110","Senegalia polyacantha subsp. campylacantha (Hochst. ex A.Rich.) Kyal. & Boatwr.",-4.81666,38.76666
"51113","Senegalia roemeriana Britton & Rose",29.30551,-100.58508
"51114","Senegalia mellifera (Vahl) Seigler & Ebinger",13.417,45.667
"51116","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",13.4166,45.6666
"51120","Senegalia berlandieri Britton & Rose",29.292283,-100.425757
"51122","Senegalia polyacantha subsp. campylacantha (Hochst. ex A.Rich.) Kyal. & Boatwr.",-5.06666,38.36666
"51124","Senegalia greggii Britton & Rose",35.1104,-114.9932
"51153","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",15.6,39.25
"51167","Senegalia macilenta (Rose) Britton & Rose",20.391667,-103.950278
"51177","Senegalia mellifera subsp. detinens (Burch.) Kyal. & Boatwr.",-28.625,24.875
"51182","Senegalia pennata (L.) Maslin",20.566667,96.95
"51194","Senegalia macilenta (Rose) Britton & Rose",19.240278,-103.734167
"51206","Senegalia riparia Britton & Rose",22.43861,-100.31167
"51223","Senegalia riparia Britton & Rose",22.03472,-98.87361
"51227","Senegalia riparia Britton & Rose",22.0325,-98.8735
"51235","Senegalia riparia Britton & Rose",22.03,-98.88
"51239","Senegalia riparia Britton & Rose",24.8581,-107.215
"51248","Senegalia senegal Britton",13.87833,43.23639
"51250","Senegalia peninsularis Britton & Rose",23.449778,-110.216583
"51261","Senegalia Raf.",24.35,-100.966667
"51271","Senegalia mellifera (Vahl) Seigler & Ebinger",15.00722,43.46528
"51286","Senegalia mellifera (Vahl) Seigler & Ebinger",12.78493,45.01717
"51292","Senegalia berlandieri Britton & Rose",26.100355,-98.263068
"51294","Senegalia nitidifolia (Speg.) Seigler & Ebinger",-24.51131,-48.84474
"51304","Senegalia polyphylla Britton & Rose ex Britton & Killip",17.984558,-92.955089
"51314","Senegalia Raf.",16.483333,79.883333
"51317","Senegalia mellifera (Vahl) Seigler & Ebinger",15.18694,43.51167
"51318","Senegalia senegal Britton",14.98333,43.53333
"51319","Senegalia senegal Britton",15.05889,43.28722
"51323","Senegalia wrightii (Benth.) Britton & Rose",28.9453,-113.5589
"51329","Senegalia wrightii (Benth.) Britton & Rose",27.9186,-110.899
"51337","Senegalia berlandieri Britton & Rose",25.12,-103.3536
"51338","Senegalia Raf.",25.116667,-103.35
"51339","Senegalia Raf.",28.5,-105.433333
"51354","Senegalia anisophylla Britton & Rose",25.166667,-103.3
"51358","Senegalia catechu (L.f.) P.J.H.Hurter & Mabb.",11.516667,76.7
"51362","Senegalia Raf.",28.633333,-106.083333
"51363","Senegalia riparia Britton & Rose",18.0092,-65.8997
"51375","Senegalia riparia Britton & Rose",18.3422,-67.2503
"51381","Senegalia bonariensis (Gillies) Seigler & Ebinger",-25.50702,-57.55894
"51395","Senegalia berlandieri Britton & Rose",25.116667,-103.333333
"51407","Senegalia anisophylla Britton & Rose",27.42444,-101.87861
"51416","Senegalia anisophylla Britton & Rose",25.118611,-103.35
"51427","Senegalia greggii Britton & Rose",32.61747,-116.18984
"51430","Senegalia riparia Britton & Rose",18.2294,-65.9214
"51438","Senegalia riparia Britton & Rose",18.0819,-66.3583
"51439","Senegalia bonariensis (Gillies) Seigler & Ebinger",-25.40816,-57.28751
"51441","Senegalia greggii Britton & Rose",28.6186,-105.8622
"51453","Senegalia occidentalis Britton & Rose",30.65,-111.883333
"51462","Senegalia greggii Britton & Rose",32.61756,-116.18974
"51466","Senegalia greggii Britton & Rose",32.326465,-109.487009
"51467","Senegalia riparia Britton & Rose",18.2031,-67.14
"51470","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-30.375,29.875
"51489","Senegalia monacantha (Willd.) Seigler & Ebinger",-19.92542,-41.91716
"51495","Senegalia roemeriana Britton & Rose",31.774262,-98.999794
"51513","Senegalia pluricapitata (Steud. ex Benth.) Maslin, Seigler & Ebinger",-3.25,103.03
"51517","Senegalia polyphylla Britton & Rose ex Britton & Killip",-22.951842,-43.212076
"51519","Senegalia greggii Britton & Rose",33.19921,-116.59863
"51526","Senegalia roemeriana Britton & Rose",29.703002,-98.124453
"51529","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.64664,-17.43204
"51537","Senegalia berlandieri Britton & Rose",25.4333,-101
"51555","Senegalia crassifolia Britton & Rose",25.533333,-102.183333
"51556","Senegalia berlandieri Britton & Rose",25.616667,-103.366667
"51567","Senegalia hildebrandtii (Vatke) Boatwr.",-13.33333,48.25
"51568","Senegalia hildebrandtii (Vatke) Boatwr.",-13.29166,48.25833
"51571","Senegalia hildebrandtii (Vatke) Boatwr.",-13.33333,48.26667
"51573","Senegalia wrightii (Benth.) Britton & Rose",30.343825,-99.55442
"51577","Senegalia greggii Britton & Rose",31.404399,-100.462073
"51586","Senegalia greggii Britton & Rose",36.912306,-113.940722
"51596","Senegalia bonariensis (Gillies) Seigler & Ebinger",-34.90111,-56.16453
"51609","Senegalia praecox (Griseb.) Seigler & Ebinger",-35.3869,-64.9208
"51611","Senegalia somalensis (Vatke) Kyal. & Boatwr.",5.9875,47.4528
"51630","Senegalia bonariensis (Gillies) Seigler & Ebinger",-25.26374,-57.57593
"51638","Senegalia gilliesii (Steud.) Seigler & Ebinger",-26.36667,-65.3
"51667","Senegalia comosa (Gagnep.) Maslin, Seigler & Ebinger",10.94469,106.82432
"51684","Senegalia riparia Britton & Rose",12.26666,-85.06666
"51693","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",20.8,36.84611
"51699","Senegalia mellifera (Vahl) Seigler & Ebinger",20.80408,37.26288
"51700","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",19.10761,37.32242
"51701","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",19.13333,37.11666
"51716","Senegalia rugata Britton & Rose",1.3,103.85
"51719","Senegalia polyacantha subsp. campylacantha (Hochst. ex A.Rich.) Kyal. & Boatwr.",-21.95,35.31666
"51720","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-17.5,35.05
"51722","Senegalia mellifera (Vahl) Seigler & Ebinger",15.60788,39.45538
"51729","Senegalia mellifera (Vahl) Seigler & Ebinger",15.47167,39.7475
"51736","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",7.78236,8.77121
"51737","Senegalia mellifera (Vahl) Seigler & Ebinger",12.92868,38.57297
"51738","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",9.93333,6.81667
"51744","Senegalia pennata (L.) Maslin",-9.656667,15.592778
"51746","Senegalia andongensis (Welw. ex Hiern) Kyal. & Boatwr.",-9.666667,15.583333
"51747","Senegalia Raf.",-8.783333,13.366667
"51749","Senegalia polyphylla Britton & Rose ex Britton & Killip",-6.512778,-76.478611
"51755","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",13.35,38.3
"51758","Senegalia polyacantha (Willd.) Seigler & Ebinger",13.00667,38.00667
"51767","Senegalia Raf.",-8.75,13.4
"51777","Senegalia polyacantha (Willd.) Seigler & Ebinger",12.51578,37.02662
"51784","Senegalia mellifera (Vahl) Seigler & Ebinger",14.33333,38.68333
"51788","Senegalia roemeriana Britton & Rose",28.726206,-100.506787
"51818","Senegalia roemeriana Britton & Rose",29.765458,-98.440949
"51823","Senegalia Raf.",30.9,-102.883333
"51856","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",-34.33231,18.45978
"51857","Senegalia mellifera (Vahl) Seigler & Ebinger",-34.35684,18.47399
"51859","Senegalia multipinnata (Ducke) Seigler & Ebinger",-2.449614,-54.740486
"51863","Senegalia roemeriana Britton & Rose",30.881561,-102.878775
"51873","Senegalia wrightii (Benth.) Britton & Rose",29.474348,-98.526587
"51887","Senegalia pervillei var. pervillei",-12.43333,49.53333
"51890","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",-34.28431,18.43231
"51909","Senegalia polyphylla Britton & Rose ex Britton & Killip",-21.923056,-46.3875
"51932","Senegalia sakalava var. sakalava",-12.26667,49.28333
"51959","Senegalia pervillei (Benth.) Boatwr.",-16.5,44.78333
"51964","Senegalia venosa (Hochst. ex Benth.) Kyal. & Boatwr.",8.626219,39.616032
"51973","Senegalia Raf.",13.8,38.366667
"51993","Senegalia polyacantha subsp. campylacantha (Hochst. ex A.Rich.) Kyal. & Boatwr.",8.62622,39.61603
"52009","Senegalia polyacantha (Willd.) Seigler & Ebinger",13.7097,38.4864
"52030","Senegalia polyphylla Britton & Rose ex Britton & Killip",-22.95111,-43.21083
"52040","Senegalia Raf.",15.583333,39.15
"52049","Senegalia mellifera (Vahl) Seigler & Ebinger",15.58333,39.15
"52051","Senegalia mellifera (Vahl) Seigler & Ebinger",15.58907,39.2938
"52054","Senegalia Raf.",-29.216667,31.5
"52066","Senegalia venosa (Hochst. ex Benth.) Kyal. & Boatwr.",8,39
"52089","Senegalia venosa (Hochst. ex Benth.) Kyal. & Boatwr.",14.016667,39.6
"52119","Senegalia pteridifolia (Benth.) Seigler & Ebinger",-22.913514,-43.448386
"52120","Senegalia martiusiana (Steud.) Seigler & Ebinger",-22.496706,-43.073169
"52130","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",15.25083,-16.24642
"52133","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",15.25,-16.25
"52135","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",15.71309,-15.94964
"52141","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",14.05,43.61667
"52142","Senegalia senegal Britton",13.67094,44.16806
"52143","Senegalia senegal Britton",13.66865,44.16847
"52155","Senegalia senegal Britton",28.34833,33.58967
"52156","Senegalia mikanii (Benth.) Seigler & Ebinger",-22.8871596133232,-43.1037613491219
"52159","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",16.1075,-16.34528
"52162","Senegalia polyphylla Britton & Rose ex Britton & Killip",-22.91395,-43.2094
"52165","Senegalia asak (Forssk.) Kyal. & Boatwr.",25,45
"52167","Senegalia hamulosa (Benth.) Boatwr.",21.516667,39.216667
"52169","Senegalia senegal Britton",21.28541,39.23755
"52171","Senegalia senegal Britton",21.35385,39.30622
"52179","Senegalia brevispica (Harms) Seigler & Ebinger",-31.61491,29.16175
"52180","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",-30.19996,30.78386
"52208","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-33.875,25.625
"52209","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-33.375,25.625
"52211","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-32.06607,19.42947
"52251","Senegalia catechu (L.f.) P.J.H.Hurter & Mabb.",22.566667,88.3
"52279","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",9.466667,37.716667
"52287","Senegalia Raf.",13.033333,80.233333
"52292","Senegalia Raf.",-19.690118,146.626107
"52318","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",12.367,-1.517
"52319","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.05,-1.417
"52320","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.683,-0.45
"52324","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",12.517,-1.383
"52325","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",12.471,-1.189
"52332","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",12.1,-1.567
"52337","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",12.583,-1.3
"52350","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",14.95,-0.733
"52358","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",11.75,-2.933
"52362","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",11.117,-4.417
"52366","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",13.583,-2.417
"52369","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",13.6,0.583
"52376","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",11.2,-2.017
"52378","Senegalia polyacantha (Willd.) Seigler & Ebinger",11.583,1.467
"52379","Senegalia polyacantha (Willd.) Seigler & Ebinger",11.683,-3.1
"52381","Senegalia pennata (L.) Maslin",12.433,-1.367
"52382","Senegalia polyacantha (Willd.) Seigler & Ebinger",12.211,1.442
"52385","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",13.433,0.533
"52386","Senegalia pennata (L.) Maslin",13.267,-1.35
"52387","Senegalia pennata (L.) Maslin",12.067,1.783
"52489","Senegalia tenuifolia (L.) Britton & Rose",-9.163761,-74.375627
"52502","Senegalia fiebrigii (Hassl.) Seigler & Ebinger",-22.551,-57.465
"52503","Senegalia caesia (L.) Maslin, Seigler & Ebinger",24.6583,91.7194
"52513","Senegalia hohenackeri (Craib) Ragup., Seigler, Ebinger & Maslin",22.883478,79.616202
"52515","Senegalia polyphylla Britton & Rose ex Britton & Killip",-23.223069,-55.538264
"52531","Senegalia senegal Britton",14.366965,-14.467653
"52543","Senegalia pennata (L.) Maslin",6.994247,2.631758
"52544","Senegalia pennata (L.) Maslin",6.993557,2.63124
"52545","Senegalia pennata (L.) Maslin",7.003432,2.633049
"52546","Senegalia pennata (L.) Maslin",7.000233,2.634688
"52547","Senegalia pennata (L.) Maslin",6.998705,2.635828
"52548","Senegalia pennata (L.) Maslin",6.996003,2.636756
"52549","Senegalia pennata (L.) Maslin",7.002226,2.637818
"52550","Senegalia pennata (L.) Maslin",6.998991,2.637572
"52551","Senegalia pennata (L.) Maslin",6.997319,2.637324
"52552","Senegalia pennata (L.) Maslin",7.002189,2.635256
"52553","Senegalia pennata (L.) Maslin",7.00347,2.637141
"52554","Senegalia pennata (L.) Maslin",6.992659,2.634054
"52555","Senegalia pennata (L.) Maslin",6.993798,2.635298
"52556","Senegalia pennata (L.) Maslin",6.994647,2.630351
"52557","Senegalia pennata (L.) Maslin",6.9928,2.63231
"52558","Senegalia pennata (L.) Maslin",6.992869,2.630068
"52604","Senegalia caesia (L.) Maslin, Seigler & Ebinger",23.957914,120.852999
"52605","Senegalia caesia (L.) Maslin, Seigler & Ebinger",23.9458,120.839346
"52606","Senegalia caesia (L.) Maslin, Seigler & Ebinger",23.951131,120.842798
"52607","Senegalia caesia (L.) Maslin, Seigler & Ebinger",23.957627,120.837308
"52608","Senegalia caesia (L.) Maslin, Seigler & Ebinger",23.949973,120.85904
"52609","Senegalia polyphylla Britton & Rose ex Britton & Killip",-8.25,-40.439722
"52618","Senegalia riparia Britton & Rose",-11.083333,-65.833333
"52620","Senegalia loretensis (J.F.Macbr.) Seigler & Ebinger",-15.333333,-64.416667
"52648","Senegalia Raf.",-15.2,-59.366667
"52651","Senegalia Raf.",-16.216667,-55.966667
"52652","Senegalia tenuifolia (L.) Britton & Rose",-15.583333,-47.876389
"52674","Senegalia langsdorfii (Benth.) Seigler & Ebinger",-13.838889,-40.319444
"52679","Senegalia multipinnata (Ducke) Seigler & Ebinger",-2.938611,-47.405556
"52680","Senegalia polyphylla Britton & Rose ex Britton & Killip",-6.204222,-48.56805
"52681","Senegalia multipinnata (Ducke) Seigler & Ebinger",-6.060114,-56.382422
"52708","Senegalia bahiensis (Benth.) Seigler & Ebinger",-12.7,-39.683333
"52709","Senegalia bahiensis (Benth.) Seigler & Ebinger",-12.179167,-39.77
"52711","Senegalia bahiensis (Benth.) Seigler & Ebinger",-10.916667,-39.066667
"52713","Senegalia langsdorfii (Benth.) Seigler & Ebinger",-12.442778,-41.533611
"52714","Senegalia Raf.",-12.166667,-37.966667
"52726","Senegalia bonariensis (Gillies) Seigler & Ebinger",-28.933333,-55.916667
"53060","Senegalia polyphylla Britton & Rose ex Britton & Killip",-23.164667,-50.3435
"53061","Senegalia tenuifolia (L.) Britton & Rose",-25.432778,-53.980833
"53150","Senegalia brevispica (Harms) Seigler & Ebinger",-0.3375,30.2103
"53151","Senegalia polyacantha (Willd.) Seigler & Ebinger",0.3195,30.2733
"53156","Senegalia polyphylla Britton & Rose ex Britton & Killip",3.90111,-73.07333
"53157","Senegalia senegal Britton",14.36694,-14.46778
"53158","Senegalia senegal Britton",3.78889,-52.63889
"53159","Senegalia berlandieri Britton & Rose",25.60111,-99.83111
"53162","Senegalia bonariensis (Gillies) Seigler & Ebinger",-23.33333,-57.53333
"53163","Senegalia emilioana (Fortunato & Ciald.) Seigler & Ebinger",-23,-61
"53164","Senegalia bonariensis (Gillies) Seigler & Ebinger",-24.75,-57.88333
"53165","Senegalia catechu (L.f.) P.J.H.Hurter & Mabb.",21.62111,-79.03639
"53167","Senegalia tenuifolia (L.) Britton & Rose",-25,-57
"53168","Senegalia praecox (Griseb.) Seigler & Ebinger",-22.01667,-60.58333
"53170","Senegalia hildebrandtii (Vatke) Boatwr.",-19.37333,46.70611
"53175","Senegalia praecox (Griseb.) Seigler & Ebinger",-21,-59
"53176","Senegalia praecox (Griseb.) Seigler & Ebinger",-24.83333,-58.5
"53178","Senegalia praecox (Griseb.) Seigler & Ebinger",-24.9,-57.65
"53182","Senegalia catechu (L.f.) P.J.H.Hurter & Mabb.",13.25472,-61.19389
"53183","Senegalia gilliesii (Steud.) Seigler & Ebinger",-30.73333,-64.8
"53184","Senegalia monacantha (Willd.) Seigler & Ebinger",-27.4,-58.85
"53185","Senegalia praecox (Griseb.) Seigler & Ebinger",-21.98333,-62.81667
"53186","Senegalia praecox (Griseb.) Seigler & Ebinger",-28.45,-65.85
"53188","Senegalia macbridei (Britton & Rose ex J.F.Macbr.) Seigler & Ebinger",-11.37417,-74.96528
"53189","Senegalia macilenta (Rose) Britton & Rose",19.20111,-104.03611
"53190","Senegalia tenuifolia (L.) Britton & Rose",-8.08139,-43.19639
"53196","Senegalia grandistipula (Benth.) Seigler & Ebinger",-22.43333,-43
"53198","Senegalia hayesii Britton & Rose",14.81917,-86.61917
"53200","Senegalia wrightii (Benth.) Britton & Rose",34.49972,-105.99917
"53201","Senegalia praecox (Griseb.) Seigler & Ebinger",-23,-57
"53206","Senegalia polyphylla Britton & Rose ex Britton & Killip",-23,-56
"53230","Senegalia berlandieri Britton & Rose",38,-98
"53232","Senegalia tenuifolia (L.) Britton & Rose",-2.2167,-79.9
"53235","Senegalia polyphylla Britton & Rose ex Britton & Killip",-16.7261,-64.435
"53368","Senegalia polyphylla Britton & Rose ex Britton & Killip",5,-59
"53396","Senegalia hayesii Britton & Rose",8.5714,-79.9106
"53411","Senegalia rovumae (Oliv.) Kyal. & Boatwr.",-24.02667,43.73717
"53437","Senegalia recurva (Benth.) Seigler & Ebinger",-22.36667,-42.75
"53462","Senegalia persiciflora (Pax) Kyal. & Boatwr.",9.566667,37.916667
"53463","Senegalia rovumae (Oliv.) Kyal. & Boatwr.",-4.45,38.2
"53464","Senegalia hamulosa (Benth.) Boatwr.",15,50
"53465","Senegalia hamulosa (Benth.) Boatwr.",10.916667,48.916667
"53466","Senegalia hamulosa (Benth.) Boatwr.",4,45.5
"53467","Senegalia hamulosa (Benth.) Boatwr.",15.95,48.8
"53468","Senegalia hamulosa (Benth.) Boatwr.",10.016667,49.6
"53469","Senegalia hamulosa (Benth.) Boatwr.",7.1,48.05
"53470","Senegalia hamulosa (Benth.) Boatwr.",8.416667,48.95
"53471","Senegalia hamulosa (Benth.) Boatwr.",4.783333,45.166667
"53472","Senegalia hamulosa (Benth.) Boatwr.",7.55,45.283333
"53474","Senegalia hamulosa (Benth.) Boatwr.",13.016667,44.583333
"53475","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",0.2,38.05
"53476","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",1.233333,37.2
"53477","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",0.116667,38.15
"53478","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",-0.616667,37.65
"53479","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",-0.75,37.8
"53480","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",0.116667,38.2
"53481","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",0.383333,37.15
"53482","Senegalia goetzei subsp. goetzei",-10,39.733333
"53483","Senegalia goetzei subsp. goetzei",-10.383333,38.766667
"53484","Senegalia goetzei subsp. goetzei",-5.6,37.55
"53485","Senegalia goetzei subsp. goetzei",-4.783333,35.55
"53486","Senegalia goetzei subsp. goetzei",-8.6,33.016667
"53487","Senegalia goetzei subsp. goetzei",1.333333,33.066667
"53488","Senegalia goetzei subsp. goetzei",-6.95,33.533333
"53489","Senegalia goetzei subsp. goetzei",-7.05,36
"53490","Senegalia goetzei subsp. goetzei",-3.566667,33.4
"53491","Senegalia goetzei subsp. goetzei",-6.2,37.133333
"53492","Senegalia goetzei subsp. microphylla (Brenan) Kyal. & Boatwr.",-5.083333,35.8
"53493","Senegalia goetzei subsp. goetzei",-7.366667,36.983333
"53494","Senegalia goetzei subsp. goetzei",-2.383333,40.483333
"53495","Senegalia goetzei subsp. goetzei",-6.983333,37.333333
"53496","Senegalia goetzei subsp. microphylla (Brenan) Kyal. & Boatwr.",-2.716667,33.016667
"53497","Senegalia goetzei subsp. microphylla (Brenan) Kyal. & Boatwr.",-8.8,39.016667
"53500","Senegalia goetzei subsp. microphylla (Brenan) Kyal. & Boatwr.",-6.183333,36.416667
"53502","Senegalia goetzei subsp. microphylla (Brenan) Kyal. & Boatwr.",-5.816667,38.416667
"53503","Senegalia goetzei subsp. microphylla (Brenan) Kyal. & Boatwr.",-6.75,37.033333
"53504","Senegalia goetzei subsp. microphylla (Brenan) Kyal. & Boatwr.",-10.583333,38.016667
"53505","Senegalia goetzei subsp. microphylla (Brenan) Kyal. & Boatwr.",-6.816667,38.016667
"53506","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",-2.05,36.783333
"53507","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",-2.816667,37.833333
"53508","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",0.466667,35.983333
"53509","Senegalia persiciflora (Pax) Kyal. & Boatwr.",3.616667,31.816667
"53510","Senegalia persiciflora (Pax) Kyal. & Boatwr.",-0.366667,34.65
"53511","Senegalia persiciflora (Pax) Kyal. & Boatwr.",0.616667,34.966667
"53512","Senegalia persiciflora (Pax) Kyal. & Boatwr.",0.033333,34.466667
"53513","Senegalia persiciflora (Pax) Kyal. & Boatwr.",2.65,30.9
"53514","Senegalia persiciflora (Pax) Kyal. & Boatwr.",-0.216667,36.033333
"53515","Senegalia persiciflora (Pax) Kyal. & Boatwr.",3.566667,33.783333
"53516","Senegalia persiciflora (Pax) Kyal. & Boatwr.",-0.233333,35.966667
"53517","Senegalia persiciflora (Pax) Kyal. & Boatwr.",-0.116667,37.95
"53518","Senegalia persiciflora (Pax) Kyal. & Boatwr.",-1.35,34.866667
"53519","Senegalia persiciflora (Pax) Kyal. & Boatwr.",-0.033333,36.1
"53520","Senegalia persiciflora (Pax) Kyal. & Boatwr.",-0.6,34.25
"53521","Senegalia persiciflora (Pax) Kyal. & Boatwr.",3.8,32.95
"53522","Senegalia persiciflora (Pax) Kyal. & Boatwr.",1.166667,34.783333
"53523","Senegalia persiciflora (Pax) Kyal. & Boatwr.",-0.583333,34.166667
"53582","Senegalia fiebrigii (Hassl.) Seigler & Ebinger",-18.866667,-63.958333
"53586","Senegalia tucumanensis (Griseb.) Seigler & Ebinger",-18.93333,-64.13333
"53587","Senegalia polyphylla Britton & Rose ex Britton & Killip",-18.2,-59.45
"53588","Senegalia polyphylla Britton & Rose ex Britton & Killip",-18.08333,-59.05
"53591","Senegalia menabeensis (Villiers & Du Puy) Boatwr.",-20.283333,44.283333
"53595","Senegalia bonariensis (Gillies) Seigler & Ebinger",-26.08333,-56.85
"53599","Senegalia praecox (Griseb.) Seigler & Ebinger",-22.07555,-61.21305
"53600","Senegalia monacantha (Willd.) Seigler & Ebinger",-27.33333,-58.93333
"53611","Senegalia adenocalyx (Brenan & Exell) Kyal. & Boatwr.",-5.1,39.03333
"53612","Senegalia latistipulata (Harms) Kyal. & Boatwr.",-10.58333,38.83333
"53614","Senegalia brevispica subsp. brevispica",5,36.5
"53615","Senegalia mellifera subsp. mellifera",2.53333,34.65
"53616","Senegalia mellifera subsp. mellifera",-1.16666,36.35
"53618","Senegalia mellifera subsp. mellifera",-3.88333,39.63333
"53620","Senegalia senegal var. senegal",-0.25,38.7
"53623","Senegalia schweinfurthii var. schweinfurthii",-5.016667,32.8
"53624","Senegalia riparia Britton & Rose",-1.26666,-79.7
"53798","Senegalia thomasii (Harms) Kyal. & Boatwr.",-2.066667,38.183333
"53865","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",11.183117,-4.4438
"53868","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.833617,-0.543867
"53869","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.832433,-0.536983
